SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543926,"Bizotic Commercial Limited",MT,STK,898.5,898.5,869.9,890.7,895.5,858.55,5,4800,4270120,
543927,"Asian Warehousing Limited",X,STK,37.45,37.45,33.4,36.08,36.08,37,19,331,11935,
543928,"Cosmic CRF Limited",M,STK,900,900,867,880.9,880.9,893.25,89,9600,8461990,
543929,"HMA Agro Industries Limited",B,STK,23.08,25.29,23.08,24.76,24.76,23.07,748,158611,3906520,
543930,"Uravi Defence and Technology L",T,STK,148,148,144.1,147,147,143.5,27,374,54998,
543931,"VEEFIN SOLUTIONS LIMITED",M,STK,290.65,299.9,290.65,298.8,299.9,290.65,75,21200,6264040,
543932,"IDEAFORGE TECHNOLOGY LIMITED",B,STK,467.7,480,465,477.35,477.35,465.3,716,25919,12229911,
543933,"Cyient DLM Limited",B,STK,335.4,343.95,334.05,341.1,341,337.3,1381,23904,8121373,
543934,"Machhar Industries Limited",X,STK,326.65,340,326.65,333.35,340,343.8,3,16,5239,
543935,"DSP Mutual Fund",B,STK,33.23,33.6,33.23,33.6,33.6,33.5,15,312,10425,
543936,"Senco Gold Limited",A,STK,324.55,332.3,324.55,326.45,326.45,325,1614,56732,18669291,
543937,"ALPHALOGIC INDUSTRIES LIMITED",MT,STK,185,185,178.8,178.8,178.8,181.95,2,3000,551280,
543938,"ACCELERATEBS INDIA LIMITED",MT,STK,142.85,157.75,142.85,157.75,157.75,150.35,13,11520,1696512,
543939,"Kaka Industries Limited",M,STK,175,175.9,168,169.05,168,171.45,37,20500,3497275,
543940,"Jio Financial Services Limited",A,STK,241.8,245.45,240.7,243.95,243.95,241.3,20213,2798230,679464698,
543941,"AHASOLAR TECHNOLOGIES LIMITED",M,STK,88,88,88,88,88,88,3,2400,211200,
543942,"UTKARSH SMALL FINANCE BANK LIM",B,STK,13.6,13.85,13.42,13.77,13.77,13.48,1133,541776,7386021,
543943,"ASARFI HOSPITAL LIMITED",M,STK,202.7,217.25,202.7,215.95,215.1,211.5,26,26000,5535100,
543944,"Mirae Asset Mutual Fund",B,STK,571.5,574.77,570,574.77,574.77,567.79,93,322,184127,
543945,"NETWEB TECHNOLOGIES INDIA LIMI",A,STK,3744.8,3870.2,3736.75,3810.35,3810.35,3707.05,10642,124291,471697193,
543946,"Mirae Asset Mutual Fund",F,STK,1000,1000.01,1000,1000,1000,1000.01,140,250523,250523132,
543947,"DSP BSE Sensex ETF",A,STK,82.2,83.66,79,80.08,80.08,80.06,20,44,3551,
543948,"DSP Mutual Fund",B,STK,88.6,89.33,88.33,89.26,89.06,88.6,59,3411,302705,
543949,"DSP Mutual Fund",B,STK,27.21,27.48,27.17,27.48,27.48,27.21,19,1086,29597,
543950,"YATHARTH HOSPITAL & TRAUMA CAR",A,STK,786,786,751,754.9,755.85,769.45,1044,10994,8396582,
543952,"NIIT Learning Systems Limited",A,STK,325,330.45,323.2,328.5,326.85,325.9,201,2259,736189,
543953,"Khazanchi Jewellers Limited",M,STK,684,696,683.55,694.7,696,683.15,50,22250,15322600,
543954,"Allcargo Terminals Limited",B,STK,25.99,26.52,25.75,26.23,26.45,25.86,91,8187,214541,
543955,"Transindia Real Estate Limited",B,STK,29.53,29.54,28.17,28.36,28.3,28.95,31,1697,48192,
543956,"ICICI Prudential Mutual Fund",B,STK,20.8,21.05,20.8,21.05,21.05,20.58,5,172,3605,
543957,"REDTAPE Limited",B,STK,122.3,124.15,121.9,122.5,122.5,122.1,300,10230,1257515,
543958,"VL E-Governance & IT Solutions",T,STK,16.59,16.59,15.81,16.36,16.29,15.82,188,61843,997906,
543959,"SBFC Finance Limited",A,STK,97.51,97.69,96.56,97.28,97.29,98.11,1399,93243,9059993,
543960,"Concord Biotech Limited",A,STK,1051.3,1113.8,1042,1081.25,1083.5,1038.4,2746,40052,43116509,
543962,"D.P. WIRES LIMITED",B,STK,189,189,182,185.05,185.05,187.25,53,1777,328895,
543963,"SHELTER PHARMA LIMITED",M,STK,31.8,32.96,31.75,32.36,32.3,31.8,10,30000,967260,
543965,"TVS Supply Chain Solutions Lim",T,STK,112.79,116.8,111,115.39,115.85,112.2,285,18910,2165395,
543969,"Pyramid Technoplast Limited",B,STK,155.45,160.85,155.2,158.5,158.75,152.75,77,811,127652,
543971,"Bondada Engineering Limited",M,STK,351,363.95,349.05,359.85,359.85,349.05,884,260000,93141660,
543972,"Aeroflex Industries Limited",B,STK,294.6,321.3,294.6,311.2,311,296.75,6341,282430,87920214,
543973,"HDFC Mutual Fund",F,STK,1056.89,1056.89,1056.87,1056.89,1056.89,1056.49,7,1762,1862240,
543974,"VISHNU PRAKASH R PUNGLIA LIMIT",B,STK,43.77,44.78,43.39,43.91,43.72,43.45,817,108215,4752364,
543975,"UTI Mutual Fund",B,STK,218.12,223.6,218.12,223.6,223.6,220.33,22,3095,685324,
543976,"Shradha AI Technologies Limite",X,STK,32,32,31.07,31.69,31.84,31.83,133,9481,300272,
543977,"Rishabh Instruments Limited",B,STK,473.8,475,461.3,463.4,463,464.45,249,4505,2116013,
543978,"Ratnaveer Precision Engineerin",B,STK,159.65,159.65,150.35,156.05,156.05,156.95,1052,95856,14923422,
543980,"Jupiter Life Line Hospitals Li",A,STK,1272,1285.65,1272,1285.05,1285.05,1265.25,30,268,341890,
543981,"R R KABEL LIMITED",A,STK,1461.8,1519.05,1453.7,1475.45,1475.45,1453.7,1210,24363,36262949,
543982,"QUEST FLOW CONTROLS LIMITED",MT,STK,177.7,190,176,188.55,188.95,184.8,75,21000,3874640,
543983,"EMS LIMITED",B,STK,348.15,352.05,342.65,346.15,344,342.85,780,22673,7887387,
543984,"Samhi Hotels Limited",A,STK,164.35,167.45,162,163.25,163.5,163.85,632,40023,6590694,
543985,"ZAGGLE PREPAID OCEAN SERVICES",A,STK,268.5,268.5,259.7,260.5,261,264,732,31730,8330704,
543986,"South West Pinnacle Exploratio",B,STK,252,264,245.1,256.35,256,247.95,1261,44046,11193166,
543988,"Nuvama Wealth Management Limit",A,STK,1358.75,1412.35,1358.75,1403.2,1403.2,1366.9,1662,20423,28363935,
543989,"Sai Silks (Kalamandir) Limited",B,STK,101.41,102.95,100.83,102.44,102.44,100.21,485,25988,2649055,
543990,"SIGNATUREGLOBAL (INDIA) LIMITE",A,STK,823.95,835.8,800,801.4,801.7,806.95,949,29256,23776852,
543991,"TECHKNOWGREEN SOLUTIONS LIMITE",M,STK,110.08,130,110.08,128.26,129.9,108.97,55,27200,3406608,
543992,"YATRA ONLINE LIMITED",B,STK,125.75,127.57,122.34,123.2,123.2,123.27,1697,193160,24208299,
543993,"ARCL Organics Ltd",X,STK,198.6,208.5,198.6,200.85,201,198.6,35,690,140736,
543994,"JSW Infrastructure Limited",A,STK,271.95,277.85,271.95,274.35,274.35,272.85,2670,163828,44990363,
543995,"MANOJ VAIBHAV GEMS 'N' JEWELLE",B,STK,177.5,182.25,176.25,179,178,178.25,62,1065,189796,
543996,"Updater Services Limited",B,STK,158.4,164.85,158.4,161.15,161.75,159.95,352,10249,1655318,
543997,"ORGANIC RECYCLING SYSTEMS LIMI",M,STK,228.25,230,225.05,226.1,226,229.25,69,45600,10339170,
543998,"Valiant Laboratories Limited",B,STK,68.77,70.22,68.1,68.49,68.1,67.04,206,4742,326635,
543999,"Mirae Asset Mutual Fund",A,STK,80.07,80.6,80.05,80.51,80.59,80.05,41,7813,626451,
544001,"Sunita Tools Limited",MT,STK,900,908.95,865,881.5,885,898.95,101,15375,13658406,
544003,"Plaza Wires Limited",B,STK,42,42,39.79,40.23,40.07,40.34,226,6811,274257,
544004,"IRM ENERGY LIMITED",B,STK,218.7,222.25,216,220.6,220.15,214.9,646,13659,2995081,
544006,"Mirae Asset Mutual Fund",B,STK,33.16,33.61,33.16,33.49,33.5,33.45,280,148814,4954576,
544007,"Mirae Asset Mutual Fund",B,STK,25.06,25.43,25.06,25.38,25.41,25.18,144,65347,1644184,
544008,"Max Estates Limited",B,STK,393.55,393.55,386.95,390.2,388,386.25,105,2897,1129107,
544009,"Blue Jet Healthcare Limited",A,STK,420.95,430.35,417.5,422.85,422,416.6,833,25610,10886193,
544010,"SBI Mutual Fund",F,STK,1000.01,1000.01,999.99,1000.01,1000.01,1000.01,9,738,738007,
544012,"Cello World Limited",A,STK,434.1,437,429,432.5,433.8,427.05,492,8458,3656120,
544013,"KK Shah Hospitals Limited",M,STK,41.3,41.3,39,39,39,38,2,6000,240900,
544014,"Honasa Consumer Limited",A,STK,344.95,347.2,341.55,345.6,345.6,344.9,1159,28108,9697745,
544015,"Mish Designs Limited",M,STK,42.09,42.09,42.09,42.09,42.09,40.09,3,1500,63135,
544020,"ESAF Small Finance Bank Ltd",B,STK,23.93,24.41,23.93,24.01,24.01,23.98,831,98022,2373714,
544021,"Protean eGov Technologies Limi",A,STK,566,573,557,558.9,560,566.2,1051,21949,12343348,
544022,"ASK Automotive Limited",B,STK,439.8,452.6,433,435.85,435.85,435.2,766,22836,10116525,
544023,"Kalyani Cast-Tech Limited",M,STK,687,687,658.45,672,675,672,40,11500,7686750,
544025,"Arrowhead Seperation Engineeri",M,STK,74,74,74,74,74,70.1,1,600,44400,
544026,"Indian Renewable Energy Develo",A,STK,130.15,134.2,129.3,132.95,132.95,129.4,5723,864359,114644675,
544027,"Fedbank Financial Services Lim",B,STK,141.7,150.1,141.7,146.15,146.15,141.65,1173,99786,14601129,
544028,"Tata Technologies Limited",A,STK,586.35,596.55,582.6,589.15,589.15,586.85,4572,87384,51610661,
544029,"Gandhar Oil Refinery (India) L",B,STK,149.2,150,146.95,147.45,147.4,148.6,533,30459,4524889,
544030,"Flair Writing Industries Limit",B,STK,326.7,339.6,325.65,333.8,335.35,326.9,392,11285,3754394,
544035,"Swashthik Plascon Limited",M,STK,23.49,25,23.49,24,24,22.7,5,8000,191184,
544036,"DEEPAK CHEMTEX LIMITED",M,STK,90,95.46,90,94.03,92.66,90.99,7,5600,527168,
544037,"Amic Forging Limited",M,STK,1599.95,1604,1564.05,1581.15,1592,1579.5,138,19000,30163305,
544042,"Bajel Projects Limited",B,STK,178.5,182,178.5,179.45,178.8,179.1,559,20189,3634776,
544043,"BARODA BNP PARIBAS MUTUAL FUND",E,STK,149.94,149.94,145.9,145.9,145.9,147.11,13,44,6451,
544044,"India Shelter Finance Corporat",A,STK,809,822.35,799,803.15,800,810.2,333,3084,2507085,
544045,"DOMS Industries Limited",A,STK,2390.75,2436,2382.1,2388.65,2382.3,2382.1,320,2420,5816005,
544046,"INOX India Limited",A,STK,1498.9,1554.7,1482.2,1492.95,1492.5,1498.9,2334,30863,46840468,
544047,"Siyaram Recycling Industries L",M,STK,39.56,41,38.68,38.86,38.68,39.56,131,253500,10078095,
544052,"Benchmark Computer Solutions L",M,STK,24.49,24.49,24.49,24.49,24.49,24.3,1,2000,48980,
544053,"Motisons Jewellers Limited",B,STK,14.02,14.4,14.02,14.25,14.31,14.11,518,246485,3501299,
544054,"Suraj Estate Developers Limite",B,STK,246,248,237.1,245,246.2,246.95,849,47060,11359746,
544055,"Muthoot Microfin Limited",B,STK,180.7,180.7,175.05,176.7,176.7,178.65,164,4887,861926,
544057,"Happy Forgings Limited",B,STK,1345.2,1361.45,1308.35,1336.75,1340,1313.05,823,5335,7148490,
544058,"Credo Brands Marketing Limited",B,STK,79.56,80.09,78.12,79.02,79.65,78.61,222,9343,737001,
544060,"RBZ Jewellers Limited",B,STK,145,150,145,149.65,148.5,147.8,245,12114,1783607,
544061,"Azad Engineering Limited",A,STK,1879,1914,1857.05,1902.85,1895,1861.25,1504,18748,35299575,
544066,"SUNDARAM-CLAYTON LIMITED",B,STK,1420.9,1486.95,1420.9,1436.95,1435.65,1407.55,358,949,1380067,
544067,"INNOVA CAPTAB LIMITED",B,STK,724.35,746.15,720.95,740.5,746.15,727.3,93,916,667186,
544072,"AIK Pipes and Polymers Limited",MT,STK,34.91,37.79,34.2,37.79,37.79,36,17,15200,542232,
544073,"Manoj Ceramic Limited",M,STK,84,85,83.75,83.75,83.75,82,4,4000,336750,
544074,"Shri Balaji Valve Components L",M,STK,105,105,95,95.37,95,100.4,14,12600,1241226,
544079,"DIGIDRIVE DISTRIBUTORS LIMITED",B,STK,22.88,23.9,22.39,23.62,23.55,22.39,101,8994,207471,
544081,"Jyoti CNC Automation Limited",A,STK,712.05,717.85,702.4,707.3,707.3,702.85,2849,191690,135311976,
544082,"New Swan Multitech Limited",M,STK,49.6,49.6,49.6,49.6,49.6,49,1,2000,99200,
544083,"Shree Marutinandan Tubes Limit",M,STK,60.4,60.8,59.5,59.5,59.5,59.99,5,2500,150325,
544088,"Medi Assist Healthcare Service",A,STK,365.8,382.15,365.8,369.6,367,365.05,317,6335,2362247,
544089,"Zerodha Mutual Fund",F,STK,113.66,113.68,113.66,113.68,113.68,113.64,1216,2315865,263255550,
544090,"Sayaji Hotels (Pune) Limited",X,STK,770,787,760,766.75,784,765.25,11,93,71778,
544091,"Qualitek Labs Limited",M,STK,360.1,375,360.1,375,375,385,16,8000,2945820,
544092,"Bajaj Finserv Mutual Fund",B,STK,248.92,249.78,246.23,247.48,247.51,247.69,13,299,74504,
544093,"Bajaj Finserv Mutual Fund",B,STK,57.01,57.4,56.5,57.39,57.4,57.01,23,328,18684,
544094,"Euphoria Infotech (India) Limi",M,STK,32.3,32.3,32.3,32.3,32.3,32.01,1,1200,38760,
544095,"EPACK Durable Limited",A,STK,255,256.5,246.1,248.4,248.4,254.05,812,32368,8140196,
544100,"Nova Agritech Limited",B,STK,29.58,30.79,28.63,29.5,29.6,29.84,194,17849,522163,
544101,"Brisk Technovision Limited",M,STK,72.5,74.75,72.5,74.75,74.75,72,2,1600,117800,
544102,"UTI Mutual Fund",B,STK,331.5,331.5,331.5,331.5,331.5,331.5,1,1,331,
544105,"HARSHDEEP HORTICO LIMITED",M,STK,97,97,97,97,97,99.4,1,1500,145500,
544107,"BLS E-Services Limited",B,STK,176.5,179.6,174,174.95,176.25,176.1,237,18049,3194816,
544108,"Gabriel Pet Straps Limited",M,STK,185.1,198,185.1,197,197,189,4,3000,577020,
544110,"HDFC Mutual Fund",B,STK,88.79,89.32,87.98,88.99,89.32,88.79,90,6034,535382,
544111,"Apeejay Surrendra Park Hotels",B,STK,122,122.45,120.85,122.07,122.45,121.1,256,9867,1200791,
544112,"JASCH GAUGING TECHNOLOGIES LIM",X,STK,492,504.95,492,500.1,500,507.5,18,573,284692,
544117,"Signpost India Limited",B,STK,250.5,254.75,247.35,251.35,251,250.25,39,1065,267075,
544118,"JANA SMALL FINANCE BANK LIMITE",A,STK,401.55,401.55,388.95,391.25,390.65,395.35,186,3356,1323937,
544119,"Rashi Peripherals Limited",B,STK,462.95,465.3,453.65,455.25,455.8,456.8,237,5873,2690073,
544120,"Capital Small Finance Bank Ltd",B,STK,263.25,263.25,257.95,260.1,257.95,261,41,1040,270964,
544121,"Rudra Gas Enterprise Limited",M,STK,72.7,73,69.06,71.55,71.1,75,7,7000,497560,
544122,"Entero Healthcare Solutions Li",B,STK,1251.6,1324,1251.6,1282.75,1280,1249.9,463,8956,11514628,
544123,"LIC Mutual Fund",B,STK,59.58,60.26,59.58,60.26,60.26,59.47,8,45,2690,
544124,"VIBHOR STEEL TUBES LIMITED",B,STK,136,138.25,133.8,134.3,133.8,133,208,4580,623003,
544129,"Juniper Hotels Limited",B,STK,221,221,212.3,215.25,215,216.65,413,10490,2250636,
544130,"Mirae Asset Mutual Fund",B,STK,43.46,44.01,43.4,43.98,43.95,43.11,404,193939,8467137,
544131,"GPT Healthcare Limited",B,STK,136.25,138.15,134.8,137.35,137.65,135.95,127,2592,353248,
544132,"Zerodha Mutual Fund",E,STK,23.82,23.9,23.63,23.76,23.76,23.92,1634,472414,11204030,
544133,"EXICOM TELE-SYSTEMS LIMITED",B,STK,115,115.67,110.28,111.47,111.47,113.93,837,57334,6487928,
544134,"Platinum Industries Limited",B,STK,224.25,226.1,222.05,223.65,222.9,224.7,233,5324,1189090,
544135,"Mukka Proteins Limited",B,STK,23.49,24.3,23.39,24.12,24.2,23.49,302,26793,643352,
544136,"R K Swamy Limited",B,STK,88.64,91.83,88.61,90.75,90.7,86.92,181,2858,257574,
544137,"Indus Infra Trust",IF,STK,124.47,126.99,124.05,125.91,125.8,125.07,188,1708,215877,
544138,"J.G.Chemicals Limited",B,STK,375.5,383.6,373.9,380.05,378.9,374.35,309,5506,2087442,
544139,"KOURA FINE DIAMOND JEWELRY LIM",M,STK,37.05,37.05,37.05,37.05,37.05,38.5,1,2000,74100,
544140,"Gopal Snacks Limited",B,STK,281,284.95,279.75,284.5,284.5,279.15,131,3464,982923,
544141,"Pune E - Stock Broking Limited",M,STK,250,290,250,281.15,280,247.1,105,96000,26146120,
544142,"Shipping Corporation of India",B,STK,46.69,48.59,45.63,47.45,47.45,46.01,975,178116,8455722,
544143,"Royal Sense Limited",M,STK,191.1,193,175.55,188.25,190.75,191.45,23,27500,5186250,
544144,"Popular Vehicles and Services",B,STK,99.71,100.64,99,99.14,99.14,99.91,174,2116,210786,
544149,"KRYSTAL INTEGRATED SERVICES LI",B,STK,565,593.45,561.45,585.25,586.6,555.6,191,4084,2349129,
544150,"KP GREEN ENGINEERING LIMITED",M,STK,407.1,417.55,407,411,412.5,406.8,233,77000,31637750,
544151,"CHATHA FOODS LIMITED",M,STK,85.5,90.5,82.01,90.5,90.5,90.93,7,7000,619160,
544156,"Gconnect Logitech and Supply C",M,STK,13.28,13.28,13.28,13.28,13.28,12.65,4,6000,79680,
544158,"SRM CONTRACTORS LIMITED",B,STK,524.55,525.15,510.45,520.7,521.95,518.1,528,10021,5208147,
544159,"DSP BSE Liquid Rate ETF",F,STK,1122.63,1122.64,1122.62,1122.64,1122.64,1122.21,67,42353,47547089,
544160,"Jay Kailash Namkeen Limited",M,STK,17.73,17.73,17.68,17.73,17.73,16.89,10,16000,283552,
544161,"D P ABHUSHAN LIMITED",B,STK,1091.95,1094.2,1047,1076.3,1071.15,1083,159,1376,1467797,
544162,"Bharti Hexacom Limited",A,STK,1533.05,1548,1527.65,1538.3,1538.3,1531.9,479,5541,8518199,
544163,"Greenhitech Ventures Limited",M,STK,83.11,88.4,81,88.4,88.4,87.14,16,18000,1507230,
544164,"Faalcon Concepts Limited",M,STK,38.78,39.55,38.78,39.55,39.55,36.3,3,6000,234260,
544165,"SHIVAM CHEMICALS LIMITED",MT,STK,112.9,115,112.9,115,115,115.2,5,7500,853050,
544166,"EMMFORCE AUTOTECH LIMITED",M,STK,119,120.5,117.85,120.2,120.2,118.2,8,9600,1148880,
544167,"JNK India Limited",B,STK,301.55,309.95,300.35,304,305.8,301.1,541,14877,4549114,
544168,"VARYAA CREATIONS LIMITED",M,STK,32.49,32.49,31.49,31.5,31.5,30.29,3,3000,95480,
544169,"Amkay Products Limited",M,STK,62.9,62.9,62.9,62.9,62.9,57.2,1,2000,125800,
544170,"Dolphin Kitchen Utensils and A",MT,STK,14.81,14.81,14.81,14.81,14.81,15.58,49,178000,2636180,
544171,"Storage Technologies and Autom",MT,STK,50.5,51.97,50.5,51.97,51.97,49.5,4,3200,165128,
544172,"Indegene Limited",A,STK,495.65,495.65,485.9,486.8,488.05,488.95,234,4159,2032286,
544173,"Finelistings Technologies Limi",M,STK,14.81,14.81,14.81,14.81,14.81,14.11,1,1000,14810,
544174,"TBO TEK LIMITED",A,STK,1288.2,1312.55,1260,1291.85,1291.85,1269.15,1147,108228,140119110,
544175,"TGIF AGRIBUSINESS LIMITED",M,STK,86,99.42,86,95.62,91,82.85,8,14400,1353720,
544176,"Aadhar Housing Finance Limited",A,STK,491.55,502.6,491.1,496.8,497,491.1,556,9521,4723093,
544177,"Aztec Fluids & Machinery Limit",M,STK,98,98.45,96.04,98.45,98.45,99,3,3000,292490,
544179,"Go Digit General Insurance Lim",A,STK,322,322,318.5,319.25,318.6,318.95,146,4309,1379184,
544180,"Mirae Asset Mutual Fund",B,STK,48.72,49.74,48.7,49.67,49.6,48.83,130,45257,2237653,
544181,"Awfis Space Solutions Limited",A,STK,365.15,368.5,361,363.05,362.35,365.15,440,10158,3705763,
544182,"Bajaj Finserv Mutual Fund",F,STK,1077.99,1077.99,1077.97,1077.99,1077.99,1077.59,150,30131,32480912,
544184,"Borosil Scientific Limited",B,STK,117,119.5,117,118.55,119,116.35,109,3329,394047,
544185,"ADTECH SYSTEMS LIMITED",X,STK,59.55,63.94,58.3,61.01,61.5,57.93,92,14298,862441,
544186,"Forbes Precision Tools and Mac",X,STK,140.05,142.75,140,141.05,140,139.2,106,7643,1080866,
544187,"KRONOX LAB SCIENCES LIMITED",B,STK,133.23,135.13,131.27,133.19,133.19,132.61,248,2783,370948,
544188,"Magenta Lifecare Limited",MT,STK,12.29,12.3,12.29,12.3,12.3,12.93,2,8000,98360,
544189,"SATTRIX INFORMATION SECURITY L",MT,STK,448.9,448.9,432.5,432.5,432.5,441,3,1500,665150,
544190,"3C IT Solutions and Telecoms (",MT,STK,16.2,17.78,16.2,17,17,16.94,3,6000,101960,
544191,"Purple Finance Limited",X,STK,60.24,66,60.24,64.94,64.99,60.91,318,208627,13129105,
544192,"Le Travenues Technology Limite",A,STK,177.15,183.2,177.15,179.05,178.5,178.05,1399,56168,10135237,
544193,"Zerodha Mutual Fund",B,STK,10.8,11.05,10.8,11.04,11.04,10.91,384,85794,943461,
544194,"Zerodha Mutual Fund",B,STK,10.47,10.55,10.38,10.52,10.5,10.57,458,61029,639713,
544195,"United Cotfab Limited",M,STK,19.94,19.94,18.91,19.48,19.76,18.15,12,24000,466000,
544196,"BARODA BNP PARIBAS MUTUAL FUND",B,STK,56.08,56.7,56.08,56.7,56.7,56.53,11,1390,78275,
544197,"JHS SVENDGAARD RETAIL VENTURES",B,STK,22.97,23.49,22.97,23.49,23.49,22.96,4,349,8026,
544198,"DEE DEVELOPMENT ENGINEERS LIMI",B,STK,381.55,387.65,369,370.3,370.3,382.4,701,23014,8695998,
544199,"GEM Enviro Management Limited",M,STK,47.4,48.35,45.71,47.27,46.86,47,10,8800,414808,
544200,"Akme Fintrade (India) Limited",T,STK,9.55,9.83,9.35,9.69,9.62,9.55,170,151993,1451721,
544201,"DINDIGUL FARM PRODUCT LIMITED",MT,STK,20.47,21.49,19.45,21.48,21.48,20.47,40,116000,2434840,
544202,"STANLEY LIFESTYLES LIMITED",B,STK,140.2,145.95,139.4,142.4,142.4,142.45,1238,27481,3942497,
544203,"Allied Blenders and Distillers",A,STK,548.95,575,541.95,573.5,573,539.9,2880,91204,51458758,
544204,"VRAJ IRON AND STEEL LIMITED",B,STK,132.31,133.19,129.51,130.46,131.04,132.14,82,4559,596787,
544205,"National Peroxide Limited",X,STK,415,415,394,405.8,404,403.75,115,2239,901273,
544206,"SBI Mutual Fund",E,STK,241.78,244.09,240,243.75,243.43,243.46,602,84033,20260269,
544207,"Reliable Data Services Limited",B,STK,130.7,134,128.5,131.6,131.35,128.1,108,2923,380781,
544208,"Shriram Mutual Fund",F,STK,1100.7,1100.72,1100.7,1100.72,1100.72,1100.34,11,1108,1219587,
544209,"Bansal Wire Industries Limited",B,STK,301,313.35,301,306.25,305.7,303.9,396,8351,2576552,
544210,"Emcure Pharmaceuticals Limited",A,STK,1648.95,1688,1632.5,1670.25,1680.7,1638.4,1480,9079,15013578,
544212,"Mirae Asset Mutual Fund",B,STK,29.42,29.89,29.42,29.82,29.83,29.54,66,9503,283002,
544213,"AELEA COMMODITIES LIMITED",M,STK,143.75,165,141.95,162.6,161.5,140.85,183,133200,20922660,
544215,"SBI Mutual Fund",B,STK,32.7,33.08,32.46,32.68,32.51,32.69,42,3760,122890,
544216,"ICICI Prudential Mutual Fund",B,STK,11.32,11.62,11.32,11.58,11.59,11.42,199,34273,394845,
544217,"SANSTAR LIMITED",B,STK,85.98,88.29,85.26,87.39,87.45,85.34,180,11867,1028921,
544218,"Aditya Birla Sun Life Mutual F",B,STK,10.86,11.04,10.82,10.94,10.95,10.87,96,53188,582787,
544219,"VVIP Infratech Limited",M,STK,120.95,123,119,120,120,120.5,8,10200,1226070,
544220,"Clinitech Laboratory Limited",M,STK,43.6,45.5,41.5,45.5,45.5,45.84,3,3600,156720,
544221,"Kizi Apparels Limited",M,STK,16.5,17.5,15.62,15.65,15.65,14.93,13,39000,649950,
544222,"Akums Drugs and Pharmaceutical",B,STK,561.95,561.95,544.95,545.9,545.05,550.4,583,10274,5646470,
544223,"Ceigall India Limited",B,STK,303.6,312.1,298.4,306.5,306.5,300.45,652,27420,8355709,
544224,"Afcom Holdings Limited",M,STK,796,827,780,818.7,822,789.05,497,96360,78706632,
544225,"Ola Electric Mobility Limited",A,STK,38.99,42,38.6,40.83,40.83,38.67,26223,12913610,527136225,
544226,"Brainbees Solutions Limited",A,STK,247.65,269.55,246.95,252.4,252.4,247.4,5766,347381,89199166,
544227,"UNICOMMERCE ESOLUTIONS LIMITED",B,STK,102.6,103.5,100.94,101.79,101.79,102.01,184,15214,1554951,
544228,"Aditya Birla Sun Life Mutual F",F,STK,110.66,110.66,110.66,110.66,110.66,109.06,3,437,48358,
544229,"ICICI Prudential Mutual Fund",B,STK,12.51,13,12.51,12.98,12.98,12.84,1586,892395,11475314,
544230,"SARASWATI SAREE DEPOT LIMITED",B,STK,64.63,65.28,63.69,63.78,63.78,63.36,25,2547,165219,
544232,"Interarch Building Solutions L",B,STK,1948.95,1948.95,1905,1916.45,1918,1913.1,196,997,1921346,
544233,"Mahalaxmi Fabric Mills Limited",B,STK,25,26,24.5,25.5,25.5,26.65,15,76,1890,
544234,"Globale Tessile Limited",B,STK,12.85,13.75,12.83,13.41,13.55,12.58,46,3495,46016,
544235,"Orient Technologies Limited",B,STK,285.35,297,284.45,294.5,294.4,285.35,749,24747,7172539,
544238,"Premier Energies Limited",A,STK,1009.55,1050,1007.05,1037.45,1037.45,1002.05,4819,206659,213671028,
544239,"ECOS (India) Mobility & Hospit",B,STK,141.95,141.95,138.7,140.5,140.1,139.65,284,9441,1323478,
544240,"Raymond Lifestyle Limited",A,STK,806.5,832,800.1,803.8,803.8,805.05,815,8222,6667088,
544241,"Mirae Asset Mutual Fund",B,STK,15.95,16.09,15.95,16.09,16.09,15.87,22,4544,72809,
544242,"Travels & rentals Limited",MT,STK,23,23,22.95,22.95,22.95,24.15,7,21000,482100,
544243,"Baazar Style Retail Limited",B,STK,293.15,345.35,293.15,337.2,337.2,297.35,1663,67175,21744982,
544244,"Gala Precision Engineering Lim",B,STK,793,795.3,773.65,790.4,793.55,779.5,173,1351,1057906,
544245,"Naturewings Holidays Limited",M,STK,70,70,70,70,70,69,1,1600,112000,
544246,"Revathi Equipment India Limite",B,STK,687.95,687.95,622.5,627.75,622.5,632,22,86,54471,
544247,"DSP Mutual Fund",B,STK,90.49,90.82,90.38,90.57,90.6,90.25,148,2182,197687,
544248,"MACH CONFERENCES AND EVENTS LI",M,STK,133,151,133,143.05,143.1,134.5,46,30600,4435410,
544249,"SHREE TIRUPATI BALAJEE AGRO TR",B,STK,33.05,33.45,33.05,33.24,33.25,33.24,128,2892,96098,
544250,"Sanofi Consumer Healthcare Ind",A,STK,4747.65,4784.1,4694.95,4722.55,4732.25,4721.5,89,163,771599,
544251,"Share Samadhan Limited",M,STK,39.5,39.5,38.25,38.44,38.25,39.42,23,40000,1546896,
544252,"Bajaj Housing Finance Limited",A,STK,89.88,92.05,88.96,91.83,91.83,89.18,4948,775280,70477393,
544253,"Kross Limited",B,STK,191.1,197.6,190,194.6,194.6,191,390,15176,2951532,
544254,"Tolins Tyres Limited",B,STK,109.03,115.99,107,115.72,115.15,107.05,358,31545,3563834,
